s,Title,Entry ID,Entry Name,Date Added,Date Modified,chembl_id,chembl_pref_name,chiral flag,version,ct enhanced stereo status,Source Path,Source File,Source File Index,Chirality 1,source file,source file index,mmshare version,flags,input,cmdline,Ionization Penalty,Ionization Penalty Charging,Ionization Penalty Neutral,State Penalty,Charging Adjusted Penalty,Tot Q,Tot abs Q,Force Field,Energy,Chiralities Consistent,Variant,Job Name,Chemistry Notes,EZ 1,EZ 2,tautomer probability,EZ 3,EZ 4,Chirality 2,PDB TITLE,PDB ID,PDB CRYST1 a,PDB CRYST1 b,PDB CRYST1 c,PDB CRYST1 alpha,PDB CRYST1 beta,PDB CRYST1 gamma,PDB CRYST1 Space Group,PDB CRYST1 z,PDB CLASSIFICATION,PDB DEPOSITION DATE,PDB format version,PDB R,PDB Rfree,PDB RESOLUTION,PDB EXPDTA,PDB EXPDTA TEMPERATURE,PDB REMARK 350 Biomolecule 1 Transform 1 Chains,PDB REMARK 350 Biomolecule 1 Transform 1 Matrix 1,entry id backup,prepared,prepared with version,assigned bond orders,added hydrogens,treated metals,created disulfur,converted selenomethionines,deleted far waters,EXECUTE FUNCTION Input Structure Hash,GSGTC Seq,GSGTC Homology Source,GSGTC Homology Stemres,GSGTC Homology Loopres,GSGTC Homology Seq,GSGTC Homology Similarity,GSGTC Homology Stem Dist,GSGTC Homology Stem Beta,GSGTC Homology Stem Gamma,Potential Energy-OPLS3e,RMS Derivative-OPLS3e,Minimization Converged-OPLS3e,het states,ran protassign,removed non hbond waters,Potential Energy-OPLS3e-1,RMS Derivative-OPLS3e-1,Max Derivative-OPLS3e,Stretch Energy-OPLS3e,Bend Energy-OPLS3e,LJ-14 Energy-OPLS3e,El-14 Energy-OPLS3e,Van der Waals Energy-OPLS3e,Electrostatic Energy-OPLS3e,Dihedral Energy-OPLS3e,target temperature,ran impref,Chirality 3,Chirality 4,Chirality 5,Chirality 6,Chirality 7,grid version,gridbox xcent,gridbox ycent,gridbox zcent,gridbox xrange,gridbox yrange,gridbox zrange,gridbox ligxrange,gridbox ligyrange,gridbox ligzrange,receptor,glide gridfile,glide lignum,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide metal,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,glide confnum,glide posenum,glide eff state penalty,box ax,box ay,box az,box bx,box by,box bz,box cx,box cy,box cz,ct type,original cms file,EZ 5,AtomNumChirality 1,AtomNumChirality 2
,ligprep_map2k-protalbert_ligands.maegz:20,771,protalbert_map2k.20,19-08-2021 09:36,19-08-2021 09:36,CHEMBL24101,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,20,,ligprep_map2k-protalbert_ligands.maegz,20,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoW2NIXVtjSF1bY0hdMSlbY0hdYzFDKD1PKU9bQ0gzXQ==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.2739,0,1.2739,1.3456,1.346,-1,1,OPLS3e,0.124,TRUE,ligprep_map2k-protalbert_ligands.maegz:20-2,glide-dock_SP_map2k-protebertbfd_ligands,This compound has an ester and may undergo hydrolysis at high or low pH.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,80,5,-5.302,-0.353,-0.872,-1.43,-6.647,-1.136,-0.449,0,-2.777,-22.775,-12.122,0.672,0,-50.498,-34.898,3.353,15,400,1.346,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:17,772,protbertbfd_map2k.17,19-08-2021 09:36,19-08-2021 09:36,CHEMBL1790020,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,17,,ligprep_map2k-protebertbfd_ligands.maegz,17,46012,0,W0NIXTE9W0NIXUMoPVtOK10oW0NIM10pW0NIM10pW0NIXT1bQ0hdQzE9QyhjMltjSF1bY0hdYyhOKFtDSDNdKVtDSDNdKVtjSF1bY0hdMiljM1tjSF1bY0hdYyhOKFtDSDNdKVtDSDNdKVtjSF1bY0hdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0162,0,0.0162,0.0128,0.013,1,1,OPLS3e,98.103,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:17-1,glide-dock_SP_map2k-protebertbfd_ligands,This compound has an imine and may undergo hydrolysis.,2_6_8_5_Z,2_7_9_5_Z,,30_34_37_33_Z,30_35_36_33_Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,32,4,-5.142,-0.184,-0.558,-1.187,-5.154,-1.749,0,0,-1.579,-34.587,-2.5,0.278,0,-47.007,-37.087,3.106,1,266,0.013,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:17,773,protalbert_map2k.17,19-08-2021 09:36,19-08-2021 09:36,CHEMBL1790020,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,17,,ligprep_map2k-protalbert_ligands.maegz,17,46012,0,W0NIXTE9W0NIXUMoPVtOK10oW0NIM10pW0NIM10pW0NIXT1bQ0hdQzE9QyhjMltjSF1bY0hdYyhOKFtDSDNdKVtDSDNdKVtjSF1bY0hdMiljM1tjSF1bY0hdYyhOKFtDSDNdKVtDSDNdKVtjSF1bY0hdMw==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0162,0,0.0162,0.0128,0.013,1,1,OPLS3e,98.103,TRUE,ligprep_map2k-protalbert_ligands.maegz:17-1,glide-dock_SP_map2k-protebertbfd_ligands,This compound has an imine and may undergo hydrolysis.,2_6_8_5_Z,2_7_9_5_Z,,30_34_37_33_Z,30_35_36_33_Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,73,4,-5.142,-0.184,-0.558,-1.187,-5.154,-1.749,0,0,-1.579,-34.587,-2.5,0.278,0,-47.007,-37.087,3.106,1,266,0.013,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:1,774,protalbert_map2k.1,19-08-2021 09:36,19-08-2021 09:36,CHEMBL1852770,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,1,,ligprep_map2k-protalbert_ligands.maegz,1,46012,0,W0NIM11OKFtDSDNdKWMxW2NIXVtjSF1jKFtjSF1bY0hdMSlDKD1DMltDSF09W0NIXUMoPVtOK10oW0NIM10pW0NIM10pW0NIXT1bQ0hdMiljM1tjSF1bY0hdYyhbY0hdW2NIXTMpTihbQ0gzXSlbQ0gzXQ==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0162,0,0.0162,0.0128,0.013,1,1,OPLS3e,98.059,TRUE,ligprep_map2k-protalbert_ligands.maegz:1-1,glide-dock_SP_map2k-protebertbfd_ligands,This compound has an imine and may undergo hydrolysis.,11_12_13_14_Z,14_18_19_11_Z,,39_40_41_42_Z,42_46_47_39_Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,47,4,-5.141,-0.184,-0.558,-1.187,-5.154,-1.749,0,0,-1.58,-34.57,-2.497,0.278,0,-46.985,-37.067,3.106,1,266,0.013,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:1,775,protbertbfd_map2k.1,19-08-2021 09:36,19-08-2021 09:36,CHEMBL1852770,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,1,,ligprep_map2k-protebertbfd_ligands.maegz,1,46012,0,W0NIM11OKFtDSDNdKWMxW2NIXVtjSF1jKFtjSF1bY0hdMSlDKD1DMltDSF09W0NIXUMoPVtOK10oW0NIM10pW0NIM10pW0NIXT1bQ0hdMiljM1tjSF1bY0hdYyhbY0hdW2NIXTMpTihbQ0gzXSlbQ0gzXQ==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.0162,0,0.0162,0.0128,0.013,1,1,OPLS3e,98.059,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:1-1,glide-dock_SP_map2k-protebertbfd_ligands,This compound has an imine and may undergo hydrolysis.,11_12_13_14_Z,14_18_19_11_Z,,39_40_41_42_Z,42_46_47_39_Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,1,4,-5.141,-0.184,-0.558,-1.187,-5.154,-1.749,0,0,-1.58,-34.57,-2.497,0.278,0,-46.985,-37.067,3.106,1,266,0.013,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:20,776,protbertbfd_map2k.20,19-08-2021 09:36,19-08-2021 09:36,CHEMBL148732,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,20,7_S_8_9_4_21,ligprep_map2k-protebertbfd_ligands.maegz,20,46012,0,W2NIXTFbY0hdW2NIXVtjSF1bY0hdYzFbQ0hdKFAoPU8pKFtPSF0pW09IXSlQKD1PKShbT0hdKVtPSF0=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.1893,0.1892,0,0.1788,0.368,-3,3,OPLS3e,22.379,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:20-1,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,39,4,-5.121,-0.341,-0.842,-1.381,-5.3,-0.282,-0.327,0,-1.711,-17.978,-14.775,0.197,-0.062,-49.105,-32.752,2.556,1,336,0.179,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:19,777,protalbert_map2k.19,19-08-2021 09:36,19-08-2021 09:36,CHEMBL148732,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,19,7_S_8_9_4_21,ligprep_map2k-protalbert_ligands.maegz,19,46012,0,W2NIXTFbY0hdW2NIXVtjSF1bY0hdYzFbQ0hdKFAoPU8pKFtPSF0pW09IXSlQKD1PKShbT0hdKVtPSF0=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.1893,0.1892,0,0.1788,0.368,-3,3,OPLS3e,22.379,TRUE,ligprep_map2k-protalbert_ligands.maegz:19-1,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,77,4,-5.121,-0.341,-0.842,-1.381,-5.3,-0.282,-0.327,0,-1.711,-17.978,-14.775,0.197,-0.062,-49.105,-32.752,2.556,1,336,0.179,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:24,778,protalbert_map2k.24,19-08-2021 09:36,19-08-2021 09:36,CHEMBL26438,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,24,,ligprep_map2k-protalbert_ligands.maegz,24,46012,0,W0NIM11bQ0hdKFtDSDNdKU9bUEBdKD1PKShbT0hdKU9jMWMoW0NIXT1PKVtjSF1bY0hdW2NIXVtjSF0x,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0,0,0,0,0,-1,1,OPLS3e,0.817,TRUE,ligprep_map2k-protalbert_ligands.maegz:24-1,glide-dock_SP_map2k-protebertbfd_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,86,5,-5.101,-0.319,-0.803,-1.352,-5.101,-1.612,-0.143,0,-2.127,-25.947,-5.358,0.881,0,-43.304,-31.306,1.888,9,391,0,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:14,779,protbertbfd_map2k.14,19-08-2021 09:36,19-08-2021 09:36,CHEMBL1084079,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,14,,ligprep_map2k-protebertbfd_ligands.maegz,14,46012,0,W2NIXTFjKFtDSDNdKW9uYzFbQ0gyXU4oW0NIMl1bQ0gyXTIpW0NIMl1bQ0gyXU4yYzNjKEJyKVtjSF1uYyhjMzQpW25IXWMobjQpLWM1W2NIXVtjSF1jKFtjSF1bY0hdNSlbQ0gyXU42W0NIMl1bQ0gyXU9bQ0gyXVtDSDJdNg==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.6536,0.5711,0.0825,0.9005,1.472,1,1,OPLS3e,38.68,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:14-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,0.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,22,6,-5.091,-0.141,-0.467,-1.111,-5.992,-2.469,-0.16,0,-0.487,-50.061,-4.676,0.334,-0.005,-73.093,-54.737,2.304,166,371,0.9,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:11,780,protalbert_map2k.11,19-08-2021 09:36,19-08-2021 09:36,CHEMBL24124,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,11,,ligprep_map2k-protalbert_ligands.maegz,11,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MxW2NIXVtjSF1jKFtjSF1bY0hdMSlPW0NIM10=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.1086,0,1.1086,1.1664,1.166,-1,1,OPLS3e,3.743,TRUE,ligprep_map2k-protalbert_ligands.maegz:11-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,64,4,-5.051,-0.389,-0.914,-1.417,-6.218,-1.685,-0.16,0,-2.024,-18.411,-13.236,0.557,0,-46.308,-31.648,1.74,8,79,1.166,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:14,781,protbertbfd_map2k.14,19-08-2021 09:36,19-08-2021 09:36,CHEMBL1084079,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,14,,ligprep_map2k-protebertbfd_ligands.maegz,14,46012,0,W2NIXTFjKFtDSDNdKW9uYzFbQ0gyXU4oW0NIMl1bQ0gyXTIpW0NIMl1bQ0gyXU4yYzNjKEJyKVtjSF1uYyhjMzQpW25IXWMobjQpLWM1W2NIXVtjSF1jKFtjSF1bY0hdNSlbQ0gyXU42W0NIMl1bQ0gyXU9bQ0gyXVtDSDJdNg==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.3724,0.0005,0.3719,0.965,0.966,0,0,OPLS3e,43.5,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:14-3,glide-dock_SP_map2k-protebertbfd_ligands,,,,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,23,6,-4.949,-0.137,-0.454,-1.08,-5.914,-2.483,-0.049,0,-0.512,-51.279,-4.264,0.336,-0.004,-74.309,-55.543,3.077,24,148,0.965,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:19,782,protbertbfd_map2k.19,19-08-2021 09:36,19-08-2021 09:36,CHEMBL287275,FOSFOSAL,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,19,,ligprep_map2k-protebertbfd_ligands.maegz,19,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoYzFDKD1PKVtPSF0pW2NIXVtjSF1bY0hdW2NIXTE=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.2744,0.0005,1.2739,1.3456,1.346,-2,2,OPLS3e,12.317,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:19-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,38,4,-4.945,-0.353,-0.851,-1.359,-6.29,-1.435,-0.16,0,-2.294,-13.309,-14.923,0.502,0,-43.718,-28.231,4.628,3,203,1.346,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:18,783,protalbert_map2k.18,19-08-2021 09:36,19-08-2021 09:36,CHEMBL287275,FOSFOSAL,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,18,,ligprep_map2k-protalbert_ligands.maegz,18,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoYzFDKD1PKVtPSF0pW2NIXVtjSF1bY0hdW2NIXTE=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.2744,0.0005,1.2739,1.3456,1.346,-2,2,OPLS3e,12.317,TRUE,ligprep_map2k-protalbert_ligands.maegz:18-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,76,4,-4.945,-0.353,-0.851,-1.359,-6.29,-1.435,-0.16,0,-2.294,-13.309,-14.923,0.502,0,-43.718,-28.231,4.628,3,203,1.346,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:22,784,protalbert_map2k.22,19-08-2021 09:36,19-08-2021 09:36,CHEMBL24648,None,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,22,2_R_1_8_3_15,ligprep_map2k-protalbert_ligands.maegz,22,46012,0,Tz1QKFtPSF0pKFtPSF0pW0NAQEhdKFtPSF0pYzFjKE9bQ0gzXSlbY0hdW2NIXVtjSF1bY0hdMQ==,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.5924,0.5924,0,0.6061,1.198,-2,2,OPLS3e,27.384,TRUE,ligprep_map2k-protalbert_ligands.maegz:22-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,84,4,-4.846,-0.346,-0.834,-1.332,-5.452,-1.657,-0.11,0,-2.027,-19.838,-6.828,0.359,0,-41.896,-26.666,3.379,3,344,0.606,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:24,785,protbertbfd_map2k.24,19-08-2021 09:36,19-08-2021 09:36,CHEMBL26128,PHENYL DIHYDROGEN PHOSPHATE,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,24,,ligprep_map2k-protebertbfd_ligands.maegz,24,46012,0,W09IXVAoPU8pKFtPSF0pT2MxW2NIXVtjSF1bY0hdW2NIXVtjSF0x,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.2739,0,1.2739,1.3456,1.346,-1,1,OPLS3e,-0.71,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:24-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,46,3,-4.844,-0.44,-0.979,-1.426,-6.19,-1.39,-0.16,0,-2.358,-15.776,-12.372,0.363,0,-40.897,-28.148,2.036,2,177,1.346,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:21,786,protalbert_map2k.21,19-08-2021 09:36,19-08-2021 09:36,CHEMBL26128,PHENYL DIHYDROGEN PHOSPHATE,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,21,,ligprep_map2k-protalbert_ligands.maegz,21,46012,0,W09IXVAoPU8pKFtPSF0pT2MxW2NIXVtjSF1bY0hdW2NIXVtjSF0x,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,1.2739,0,1.2739,1.3456,1.346,-1,1,OPLS3e,-0.71,TRUE,ligprep_map2k-protalbert_ligands.maegz:21-2,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,82,3,-4.844,-0.44,-0.979,-1.426,-6.19,-1.39,-0.16,0,-2.358,-15.776,-12.372,0.363,0,-40.897,-28.148,2.036,2,177,1.346,,,,,,,,,,,,,,
,ligprep_map2k-protebertbfd_ligands.maegz:19,787,protbertbfd_map2k.19,19-08-2021 09:36,19-08-2021 09:36,CHEMBL287275,FOSFOSAL,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protbertbfd_map2k,protbertbfd_map2k.sdf,19,,ligprep_map2k-protebertbfd_ligands.maegz,19,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoYzFDKD1PKVtPSF0pW2NIXVtjSF1bY0hdW2NIXTE=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.074,0.074,0,0.0645,0.139,-3,3,OPLS3e,21.638,TRUE,ligprep_map2k-protebertbfd_ligands.maegz:19-1,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,37,3,-4.738,-0.338,-0.816,-1.302,-4.802,-0.804,-0.16,0,-2.393,-17.498,-6.214,0.362,0,-41.371,-23.713,0.288,1,96,0.065,,,,,,,,,,,,,,
,ligprep_map2k-protalbert_ligands.maegz:18,788,protalbert_map2k.18,19-08-2021 09:36,19-08-2021 09:36,CHEMBL287275,FOSFOSAL,FALSE,0,2,/home/titan7/yogesh/DNNDR2_MD/structures/protalbert_map2k,protalbert_map2k.sdf,18,,ligprep_map2k-protalbert_ligands.maegz,18,46012,0,Tz1QKFtPSF0pKFtPSF0pT2MoYzFDKD1PKVtPSF0pW2NIXVtjSF1bY0hdW2NIXTE=,J2VwaWtfcHl0aG9uJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=,0.074,0.074,0,0.0645,0.139,-3,3,OPLS3e,21.638,TRUE,ligprep_map2k-protalbert_ligands.maegz:18-1,glide-dock_SP_map2k-protebertbfd_ligands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glide-grid_map2k,75,3,-4.738,-0.338,-0.816,-1.302,-4.802,-0.804,-0.16,0,-2.393,-17.498,-6.214,0.362,0,-41.371,-23.713,0.288,1,96,0.065,,,,,,,,,,,,,,
